Unnamed: 0,Geographic Cluster Name,Category Name,Meeting Type,Total Programs,Total Capacity,Average Max Age,Average Latitude,Average Scholarship,Average Transportation,Average Free Food,Average Capacity,name,population,income,latinos,blacks,white,asian,Percent of rowded Housing,Percent of Households With Income Below Poverty Level,Unemployment Rate for Population over 16,Percent Aged 25 and Over with no High School Diploma,Percent of Population Under Age 18 and Over Age 64,Per Capita Income,Hardship Index Score,Capacity Per Capita
469,GREATER GRAND CROSSING,Healthcare,face_to_face,9,0.0,18.0,41.76259995,0.0,0.0,0.0,0.0,GREATER GRAND CROSSING,32602.0,29663.0,0.012,0.969,0.006,0.001,1.8,33.1,19.8,13.5,40.4,19735.0,57.1,0.0
470,GREATER GRAND CROSSING,Helping Your Community.,face_to_face,8,59.0,51.75,41.7593894,0.0,0.0,0.0,7.375,GREATER GRAND CROSSING,32602.0,29663.0,0.012,0.969,0.006,0.001,1.8,33.1,19.8,13.5,40.4,19735.0,57.1,0.0018097049260781
471,GREATER GRAND CROSSING,Music & Art.,face_to_face,125,9364.0,36.696,41.76223822064,0.0,0.0,0.0,74.912,GREATER GRAND CROSSING,32602.0,29663.0,0.012,0.969,0.006,0.001,1.8,33.1,19.8,13.5,40.4,19735.0,57.1,0.2872216428439973
472,GREATER GRAND CROSSING,Music & Art.,online,12,120.0,99.0,41.75580216,0.0,0.0,0.0,10.0,GREATER GRAND CROSSING,32602.0,29663.0,0.012,0.969,0.006,0.001,1.8,33.1,19.8,13.5,40.4,19735.0,57.1,0.0036807557818538
473,GREATER GRAND CROSSING,Nature.,face_to_face,9,0.0,99.0,41.75579834,0.0,0.0,0.0,0.0,GREATER GRAND CROSSING,32602.0,29663.0,0.012,0.969,0.006,0.001,1.8,33.1,19.8,13.5,40.4,19735.0,57.1,0.0
474,GREATER GRAND CROSSING,Performance.,face_to_face,2,0.0,42.0,41.76409912,0.0,0.0,0.0,0.0,GREATER GRAND CROSSING,32602.0,29663.0,0.012,0.969,0.006,0.001,1.8,33.1,19.8,13.5,40.4,19735.0,57.1,0.0
475,GREATER GRAND CROSSING,Reading & Writing.,face_to_face,24,4038.0,43.91666666666666,41.76428795,0.0,0.0,0.0,168.25,GREATER GRAND CROSSING,32602.0,29663.0,0.012,0.969,0.006,0.001,1.8,33.1,19.8,13.5,40.4,19735.0,57.1,0.1238574320593828
476,GREATER GRAND CROSSING,Reading & Writing.,online,3,40.0,37.0,41.75580216,0.0,0.0,0.0,13.333333333333334,GREATER GRAND CROSSING,32602.0,29663.0,0.012,0.969,0.006,0.001,1.8,33.1,19.8,13.5,40.4,19735.0,57.1,0.0012269185939512
477,GREATER GRAND CROSSING,Science ,face_to_face,1,0.0,99.0,41.76256561,0.0,0.0,0.0,0.0,GREATER GRAND CROSSING,32602.0,29663.0,0.012,0.969,0.006,0.001,1.8,33.1,19.8,13.5,40.4,19735.0,57.1,0.0
478,GREATER GRAND CROSSING,Sports + Wellness.,face_to_face,85,1546.0,34.705882352941174,41.756212975529415,0.0,0.0,0.0,18.188235294117646,GREATER GRAND CROSSING,32602.0,29663.0,0.012,0.969,0.006,0.001,1.8,33.1,19.8,13.5,40.4,19735.0,57.1,0.0474204036562174
479,GREATER GRAND CROSSING,Sports + Wellness.,online,11,195.0,99.0,41.75900650545454,0.0,0.0,0.0,17.727272727272727,GREATER GRAND CROSSING,32602.0,29663.0,0.012,0.969,0.006,0.001,1.8,33.1,19.8,13.5,40.4,19735.0,57.1,0.0059812281455125
480,GREATER GRAND CROSSING,Work + Career ,face_to_face,1,0.0,27.0,41.75140762,0.0,0.0,0.0,0.0,GREATER GRAND CROSSING,32602.0,29663.0,0.012,0.969,0.006,0.001,1.8,33.1,19.8,13.5,40.4,19735.0,57.1,0.0
481,HEGEWISCH,Academic Support,face_to_face,4,47.0,7.25,41.6572971325,0.0,0.0,0.0,11.75,HEGEWISCH,9426.0,49924.0,0.496,0.039,0.449,0.005,2.5,15.5,9.9,18.1,38.0,27754.0,45.4,0.0049862083598557
482,HEGEWISCH,Building & Fixing Things,face_to_face,21,336.0,62.42857142857143,41.65741220904762,0.0,0.0,0.0,16.0,HEGEWISCH,9426.0,49924.0,0.496,0.039,0.449,0.005,2.5,15.5,9.9,18.1,38.0,27754.0,45.4,0.0356460852959898
483,HEGEWISCH,Food.,face_to_face,2,24.0,12.0,41.657295225,0.0,0.0,0.0,12.0,HEGEWISCH,9426.0,49924.0,0.496,0.039,0.449,0.005,2.5,15.5,9.9,18.1,38.0,27754.0,45.4,0.0025461489497135
484,HEGEWISCH,Helping Your Community.,face_to_face,1,200.0,0.0,41.65729904,0.0,0.0,0.0,200.0,HEGEWISCH,9426.0,49924.0,0.496,0.039,0.449,0.005,2.5,15.5,9.9,18.1,38.0,27754.0,45.4,0.0212179079142796
485,HEGEWISCH,Music & Art.,face_to_face,71,1728.0,35.74647887323944,41.658016848309856,0.0,0.0,0.0,24.338028169014084,HEGEWISCH,9426.0,49924.0,0.496,0.039,0.449,0.005,2.5,15.5,9.9,18.1,38.0,27754.0,45.4,0.1833227243793762
486,HEGEWISCH,Music & Art.,online,2,40.0,99.0,41.65729141,0.0,0.0,0.0,20.0,HEGEWISCH,9426.0,49924.0,0.496,0.039,0.449,0.005,2.5,15.5,9.9,18.1,38.0,27754.0,45.4,0.0042435815828559
487,HEGEWISCH,Nature.,face_to_face,6,40.0,99.0,41.65736388833333,0.0,0.0,0.0,6.666666666666667,HEGEWISCH,9426.0,49924.0,0.496,0.039,0.449,0.005,2.5,15.5,9.9,18.1,38.0,27754.0,45.4,0.0042435815828559
488,HEGEWISCH,Reading & Writing.,face_to_face,19,679.0,69.0,41.67055411,0.0,0.0,0.0,35.73684210526316,HEGEWISCH,9426.0,49924.0,0.496,0.039,0.449,0.005,2.5,15.5,9.9,18.1,38.0,27754.0,45.4,0.0720347973689794
489,HEGEWISCH,Social Studies ,face_to_face,1,0.0,99.0,41.65940094,0.0,0.0,0.0,0.0,HEGEWISCH,9426.0,49924.0,0.496,0.039,0.449,0.005,2.5,15.5,9.9,18.1,38.0,27754.0,45.4,0.0
490,HEGEWISCH,Sports + Wellness.,face_to_face,295,5531.0,46.83728813559322,41.657306307050845,0.0,0.0,0.0,18.749152542372883,HEGEWISCH,9426.0,49924.0,0.496,0.039,0.449,0.005,2.5,15.5,9.9,18.1,38.0,27754.0,45.4,0.5867812433694037
